,PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
10943,10943,0.181137,-0.17279,0.137543,0.238691,0.222276,0.673263,0.016583,-0.281995,-0.392491,0.648809,A
10944,10944,0.128626,0.412762,0.298315,-0.180927,0.271398,-1.105532,0.249029,0.480349,0.899511,-0.918919,G
10945,10945,-0.050806,-0.191549,0.187563,-0.663642,0.245915,0.694766,0.536802,-1.049113,-0.819772,0.932204,F
10946,10946,0.048847,0.257475,0.943506,1.174048,0.269825,0.486907,0.410323,1.326407,0.116744,0.423114,A
10947,10947,0.076966,-0.231677,0.234492,-0.136046,0.240948,-0.38773,0.071661,-0.546597,-0.889955,-0.473534,A
10948,10948,0.386376,-0.392654,0.364095,1.089731,0.864174,-0.3856,-1.387543,1.043567,1.285379,0.897473,I
10949,10949,-0.091334,0.11194,0.157094,0.395282,0.246322,-0.399612,0.385248,0.213388,0.325734,-0.618007,X
10950,10950,0.022772,-0.35906,0.026957,-0.529174,0.25209,-0.779519,0.465138,-0.878176,-0.178654,-1.002646,F
10951,10951,-0.059911,-0.413594,0.207813,0.244808,0.220239,0.17989,0.04505,-0.179362,-0.229198,0.381353,A
10952,10952,0.734352,-0.517638,-0.258811,0.4964,0.960847,-0.479445,-1.022767,0.080401,1.520584,-0.27926,I
10953,10953,0.128237,0.178649,0.165787,0.303875,0.232705,0.012235,0.373539,0.083137,0.214046,0.070986,A
10954,10954,-0.203322,-0.240058,-2.358722,1.900344,0.287918,0.783597,0.785599,1.325085,2.095158,0.795589,X
10955,10955,-0.34096,-0.252301,0.38958,0.990042,0.765135,-0.229056,-0.471997,0.940754,1.860004,0.231624,Y
10956,10956,-0.032541,0.193762,0.278111,-0.117948,0.258608,-0.765397,0.650969,0.170756,0.525666,-0.688292,E
10957,10957,0.047677,0.310902,0.42302,0.337037,-0.079543,0.198401,-0.06574,-0.20618,-0.286595,-0.057238,A
10958,10958,0.121312,0.022399,0.073151,0.475385,0.266027,-0.234869,0.496042,0.167536,0.154391,-0.237179,A
10959,10959,0.108319,0.063997,-0.028584,-0.567042,0.18684,-0.146074,0.264701,0.153844,0.093361,0.291096,F
10960,10960,0.133662,-0.623971,0.151745,0.221783,0.135467,-0.222142,0.271476,0.201273,-0.144266,-0.108637,A
10961,10961,0.262706,0.508815,-0.106184,-1.268206,-0.874917,0.412669,0.174003,0.867325,0.037999,0.180922,F
10962,10962,0.093223,0.163737,0.32795,-0.151407,0.240547,-0.160941,0.28588,0.126541,0.399191,-0.185791,A
10963,10963,0.107153,-0.08008,0.108139,-0.865891,0.293256,0.023696,0.45402,-0.885768,0.236297,-0.178459,E
10964,10964,0.619554,0.076096,0.023364,-0.167833,0.989241,-1.377083,-0.803786,-0.025505,1.694275,-0.529976,I
10965,10965,0.075558,-0.019581,0.237872,-0.409754,0.162236,-0.896048,1.028452,-2.433275,-2.091548,-0.809383,A
10966,10966,0.239555,0.385704,0.254162,-0.174709,0.264365,-0.259342,0.389907,0.471113,-0.054436,-0.428623,F
10967,10967,-0.088529,0.371418,0.262804,0.92684,0.228681,-0.184653,0.189424,1.016054,0.411936,0.134012,A
10968,10968,-0.043628,0.423172,0.155633,-0.013622,0.262559,-0.530114,0.410585,1.105178,0.611476,-0.386402,F
10969,10969,0.88649,-0.064674,0.105858,0.569674,0.207786,0.225109,0.560662,0.202003,-0.235754,0.108057,A
10970,10970,-0.072862,-0.222769,0.211037,-0.485243,0.244334,-0.53092,0.393736,0.347529,0.532511,-0.289768,H
10971,10971,0.175926,0.259645,0.122527,0.804604,0.273286,-0.284856,0.372889,-0.052984,0.075495,-0.099201,A
10972,10972,-0.185247,-0.155139,0.312383,1.253239,0.22292,0.647003,0.404105,0.507261,0.516097,0.651313,F
10973,10973,-0.042164,0.15776,0.573821,-0.029022,0.258861,-1.117447,-0.175433,0.603766,0.67005,-0.862116,A
10974,10974,-0.213564,-0.119716,0.651752,0.535136,0.40409,-0.315304,-0.769094,1.579271,1.946423,0.153512,X
10975,10975,-0.19885,-0.22415,0.300241,0.702344,0.264417,0.611613,0.003588,0.2387,-0.124649,0.76678,A
10976,10976,0.085955,0.200593,0.078314,0.108768,0.27185,-0.317036,0.445055,-0.01893,-0.112117,-0.34675,A
10977,10977,0.125889,0.301739,0.388717,0.552104,0.226498,-0.099525,-0.552087,0.777276,0.469854,-1.736966,F
10978,10978,0.029673,-0.069133,0.311012,0.550718,-1.168508,-0.023684,0.391804,1.477191,0.112483,-0.287515,A
10979,10979,0.00345,-0.364525,0.142421,-0.080541,0.196112,1.342699,0.246849,-1.117254,-0.565813,1.06104,D
10980,10980,0.245183,-0.089284,0.027604,-0.562253,-0.735256,-0.627837,0.045836,-0.221095,0.380575,-0.033079,G
10981,10981,0.029163,-0.168725,0.054404,0.307679,0.219938,0.039691,0.380158,0.191721,-0.133889,-0.189023,A
10982,10982,0.15141,0.251092,0.035109,1.02322,0.22297,1.584628,0.699916,0.101186,-0.613354,1.440489,A
10983,10983,0.991027,-0.20919,0.125252,-2.195451,0.750748,-1.483157,-1.13672,-1.63311,-1.111321,-0.188507,I
10984,10984,0.215417,3.15318,0.396069,0.441087,-1.267013,0.282698,0.593432,0.25329,0.161034,0.195857,A
10986,10986,-0.20687,-0.291473,0.580459,-1.051209,0.367652,0.878485,0.265044,-1.669324,-1.496021,0.785841,F
10987,10987,0.079097,-0.195963,0.359444,-0.230546,0.253187,-0.813922,0.329033,0.058194,-0.009287,-0.691912,E
10988,10988,0.549589,-0.538964,0.322205,-0.595116,0.16044,-0.312831,0.117976,-0.459186,0.17736,-0.359539,A
10989,10989,0.082979,0.248988,0.228046,-1.135117,0.210632,-0.486821,0.660287,-0.077581,0.208643,-0.756964,E
10991,10991,0.4088,0.089356,0.214127,0.977727,0.91117,-0.761894,-0.917397,-0.007512,0.962895,-0.361419,I
10992,10992,0.080379,-0.073513,0.133972,0.78116,0.244446,0.367216,0.065935,0.340293,0.175779,0.467795,F
10993,10993,0.119537,0.353926,0.337759,0.039721,0.252352,-0.368093,0.295504,0.435568,0.562952,-0.378302,A
10994,10994,-0.009069,-0.139653,0.321091,-0.091975,0.180102,-0.795255,0.412874,0.625606,0.782801,-0.689113,E
10995,10995,0.228259,-0.23794,0.100538,0.271355,0.26742,0.240093,0.321246,0.102423,-0.106425,-0.066905,A
10996,10996,0.095504,0.280316,0.221043,0.597797,0.272364,0.886842,0.112233,-0.590532,-0.074649,0.822696,H
10997,10997,-0.02184,-0.252443,0.215878,-0.487062,0.23996,-0.726761,0.548505,-0.75791,-0.140982,-0.291281,A
10998,10998,0.099135,0.276352,0.24926,-0.022196,0.169727,-0.713559,0.521824,0.75692,0.841809,-0.914563,A
10999,10999,-0.147458,-0.026213,0.188964,-0.004137,0.227317,-0.390165,0.426135,0.753337,0.240456,-0.485122,E
11000,11000,0.551757,-0.182106,0.331531,1.38197,0.804019,-0.756649,-0.735323,-0.045741,1.321388,-0.010727,I
11001,11001,0.055421,0.443578,0.068046,0.752457,0.210026,0.242189,0.275516,0.686048,-0.040193,0.214955,A
11002,11002,-0.039393,0.152552,0.36953,0.083298,0.149008,0.183053,-3.218241,0.227156,-0.458682,-1.620555,F
11003,11003,-0.048428,0.161429,0.148716,0.509331,0.196703,-0.807087,0.409231,0.698947,0.854564,-0.912006,H
11004,11004,0.316545,-0.221041,0.184174,-0.809294,0.272611,-0.713943,0.416325,0.12093,-0.004488,-0.912702,F
11005,11005,0.072104,0.358128,0.085819,-0.166336,0.27233,-0.475993,0.07537,-0.019264,-0.250697,-0.686474,E
11006,11006,0.182116,0.271749,0.37313,-0.263461,0.246543,-0.806335,0.320269,0.16192,-0.010834,-0.497163,A
11007,11007,0.145566,-0.303954,0.091277,-0.390169,0.199142,-0.237362,0.267871,-0.741117,-0.266866,-0.048444,D
11008,11008,0.188773,0.216877,0.227432,0.504583,0.235602,0.310955,0.118147,0.485666,0.294848,0.020173,A
11009,11009,-0.098998,-0.231946,0.093634,0.702643,0.22811,-0.038943,0.480955,0.248413,0.129297,-0.239696,H
11010,11010,0.669603,-0.115818,0.156878,-1.296684,0.962397,-0.803126,-0.952749,0.068953,1.409489,-0.158635,I
11011,11011,0.085122,0.189844,0.23214,0.015802,0.227765,-0.348054,0.45468,0.757914,0.636463,-0.698562,A
11012,11012,0.061294,0.290841,-0.00837,-0.716846,0.271863,-1.095719,0.118061,-0.312615,-0.307072,-0.782953,C
11013,11013,-0.043801,0.193302,0.336436,0.068525,0.278396,0.302194,0.675696,-0.478153,-0.720647,0.157099,F
11014,11014,-0.083628,0.075916,0.297511,0.703329,0.194794,-0.687607,0.05272,1.603836,1.106332,-0.665306,E
11015,11015,0.136029,-0.181545,0.384974,-0.448786,0.095338,2.225228,0.046373,-1.027293,-0.927989,1.120094,D
11016,11016,0.010377,0.031584,0.092917,0.589822,0.266475,-0.402723,0.187145,0.988633,0.384187,-0.183076,F
11017,11017,-0.076344,-0.229938,-1.983662,-0.230964,0.253273,1.722484,0.504703,-0.405892,-0.302289,0.639884,A
11018,11018,-0.165959,-0.168692,0.165673,0.725784,0.223583,1.541318,0.535453,0.137802,0.30606,1.550024,E
11019,11019,-0.048768,-0.144333,0.103694,-0.164652,0.260225,-0.6639,0.19603,0.018376,0.29208,-0.564816,G
11021,11021,-0.081076,0.312484,0.284291,0.03037,0.248707,-0.295013,0.418943,0.137494,0.229325,-0.067181,A
11022,11022,-0.081495,-0.05455,0.493555,1.124621,0.684195,0.04654,-1.466847,1.046417,2.138333,0.925522,X
11023,11023,-0.167019,-0.030604,0.454481,0.557517,0.205698,-0.952827,0.543989,1.364565,1.066918,-1.096891,E
11024,11024,0.063269,-1.392278,0.201087,-0.821131,-0.069717,0.136581,0.171223,0.057681,-0.452395,0.174526,A
11025,11025,0.021685,-0.032368,0.146022,-0.105371,0.27142,-0.447331,0.369803,-0.058544,-0.153898,-0.530515,F
11026,11026,0.789256,0.132314,0.021726,-0.308037,0.188454,-0.419794,0.03463,0.489351,0.201806,-0.435996,A
11027,11027,0.086245,0.048333,0.159298,-0.116415,0.248768,-0.319685,0.081623,0.013488,-0.073017,-0.135815,G
11028,11028,-0.031955,0.191458,-0.050059,-0.112902,0.207083,-0.336497,-2.884491,0.013986,0.684579,-1.132468,A
11030,11030,0.35755,0.08598,0.363356,-1.294609,0.249101,-0.933393,-0.411405,-2.20823,-2.15924,-1.033656,F
11031,11031,0.702284,-0.07634,0.121906,-0.874995,0.9308,-0.682778,-1.209362,-0.011434,1.306729,-0.133943,I
11032,11032,-0.070861,-0.131678,0.216568,0.70281,0.251896,0.381299,0.37195,0.580786,0.297552,0.136775,E
11033,11033,0.014533,0.179338,0.096584,0.453674,0.022992,0.471222,0.477851,0.272732,-0.146541,0.437274,A
11034,11034,-0.145883,-0.384338,0.403053,-0.069708,0.14935,2.701845,-0.144779,-1.552808,-1.635476,1.96297,E
11035,11035,-0.157286,-0.169996,0.365495,0.525694,0.256921,0.705766,0.350815,-0.238629,-0.081141,0.516251,A
11036,11036,0.322112,1.427914,0.127097,-1.411925,-1.083905,-0.451751,0.478603,-0.070555,0.425621,0.113926,D
11037,11037,0.085248,-0.047751,0.293678,0.195259,0.191139,-0.357244,0.400805,0.274474,-0.02311,-0.472849,A
11038,11038,0.165075,-0.490034,0.243067,-0.508933,0.241822,-0.089902,0.49419,0.353657,0.353313,-0.341551,F
11039,11039,-0.167754,-0.878014,-2.553989,-0.47017,0.072005,2.702016,0.550743,-1.478522,-1.023352,1.745683,A
11040,11040,-0.428474,0.1794,0.554128,1.689818,0.211722,1.368759,0.424615,0.723286,1.932712,1.389551,X
11041,11041,0.566232,-0.11325,-0.141056,-0.12154,0.957408,-0.288405,-1.128085,-0.634317,0.823079,0.766826,I
11042,11042,0.06436,-0.092755,0.256612,0.269564,0.256318,0.450838,-2.120959,-0.050854,0.436602,-1.40449,A
11044,11044,-0.050879,-0.009309,0.074631,0.453837,0.230674,-0.12435,0.055786,0.615941,-0.0469,-0.256941,A
11045,11045,0.055133,-0.046557,0.300833,-0.035119,0.261046,-0.089325,0.499114,0.211452,0.014157,-0.190961,F
11046,11046,-0.063708,-0.125047,0.160708,-0.14286,0.272889,-0.779089,0.056846,0.348848,0.258057,-0.574984,E
11047,11047,-0.124589,-0.578757,0.184095,0.355798,4.6e-05,0.234547,0.298762,0.670643,0.159284,0.03652,A
11048,11048,-0.003621,0.35202,0.069896,0.500403,0.21424,0.43736,0.166105,-0.668479,-0.876019,0.434967,F
11049,11049,0.117161,0.283824,-0.044804,-0.278975,-1.119182,-0.062718,0.129477,-0.274783,0.089647,-0.426467,A
11050,11050,-0.028203,0.011841,0.181628,0.680593,0.252529,-0.270559,0.071011,1.24853,0.583985,-0.059039,F
11051,11051,-0.194722,0.112502,0.260674,0.792687,0.191779,-0.280075,-0.07514,1.145964,1.017037,-0.643027,E
11052,11052,-0.052094,-0.503897,0.695329,-0.577677,0.206923,0.699214,0.34268,-1.274904,-1.003628,0.515572,E
11053,11053,-0.246956,0.13797,0.324703,1.208983,0.202306,1.679428,0.318754,-0.117638,-0.244392,1.028942,A
11054,11054,-0.013916,-0.247838,0.451378,-0.051215,0.193917,-1.222312,0.144296,-0.54341,0.54461,-1.052192,D
11055,11055,0.044439,-0.067399,0.164102,0.086404,0.27735,-0.011695,0.458352,-0.799858,-0.539783,0.043125,A
11056,11056,0.100368,-0.471245,0.060231,1.515856,0.190878,1.227749,0.088509,0.588006,0.178296,0.94421,A
11057,11057,-0.153803,0.291476,0.473372,0.647164,0.236984,-0.882762,0.061472,1.106602,1.065209,-0.894152,H
11058,11058,-0.070114,-0.165576,-2.176875,-0.937499,0.247511,-0.31713,0.610815,-0.421296,0.046343,-0.157521,F
11059,11059,0.024461,-0.047645,0.444249,-0.609044,0.219888,0.512177,0.226398,-0.252629,-0.043705,0.040581,A
11060,11060,0.011638,0.190772,0.18031,0.648257,0.214463,0.206174,0.041263,0.359691,-0.232202,0.177829,A
11061,11061,0.245991,-0.039948,0.246198,-0.803508,0.244615,-1.064019,0.157344,-0.694478,0.001064,-0.532136,F
11062,11062,0.048515,0.330793,0.168907,-0.109782,0.255713,-0.897426,0.492073,0.072556,0.141596,-0.793753,A
11063,11063,0.046845,-0.062259,0.319686,0.465785,-1.377652,-0.254362,0.580468,0.923022,0.600224,-0.193757,A
11064,11064,0.573793,-0.947438,0.03476,0.460561,0.951025,-1.031046,-1.01819,0.632603,1.477222,-0.020609,I
11065,11065,-0.208094,0.183667,0.243807,0.156685,0.279618,1.122123,0.280267,-1.013667,-0.573243,1.183676,E
11068,11068,-0.019528,-0.264681,0.321697,-0.093255,0.238315,-0.103439,0.516233,-0.394145,-0.030653,-0.253651,D
11069,11069,-0.045999,-0.010984,0.336302,-0.293218,0.271553,-1.007243,0.169853,-0.150222,-0.719448,-1.08051,H
11070,11070,-0.000607,0.097799,0.254222,0.215726,0.261793,0.407657,0.086049,-0.035005,-0.382202,0.454588,A
11071,11071,0.09198,-0.685091,0.29876,0.361809,-0.947305,0.111596,0.165847,-0.128246,-0.56006,0.48303,A
11072,11072,0.19327,-0.426883,0.121322,-0.698778,0.269034,-0.170746,0.496778,0.08964,0.374745,-0.378074,F
11073,11073,-0.044046,-0.507075,0.365742,0.15132,0.153311,-0.038658,0.314444,0.172651,-0.150814,0.310066,A
11075,11075,0.132202,0.286507,0.230804,-0.020253,0.175061,1.609849,0.453807,-1.143472,-0.401816,1.279243,A
11076,11076,-0.198681,-0.000933,-0.713338,0.5566,0.22489,1.016558,-0.14375,1.419133,1.621644,1.060094,X
11077,11077,0.224129,-0.00138,0.314739,-0.789457,0.250948,-0.090514,0.605035,-0.792697,-0.127567,-0.16857,A
11078,11078,0.224115,0.275211,0.182167,0.32347,0.277337,0.030567,0.427764,0.478616,0.306326,-0.2145,F
11079,11079,-0.011109,-0.283484,0.126973,-0.732667,0.282456,0.908851,0.131613,-0.959253,-0.399598,0.311443,G
11080,11080,0.078212,-0.46863,0.224243,0.465431,0.198622,1.233324,0.485456,-0.36218,-0.076448,1.092918,A
11081,11081,-0.042115,0.335436,0.603835,-0.867454,0.143564,1.475499,0.734215,-0.752992,-0.570059,1.061201,D
11082,11082,-0.192995,-0.264828,0.351313,1.093125,0.769623,-0.444099,-0.784595,0.494118,0.52762,0.631071,Y
11084,11084,0.078364,-0.397721,0.147503,-1.531521,0.12877,-0.674879,0.124549,-1.160891,-0.439107,-1.193377,F
11085,11085,-0.098112,-0.212474,0.367271,1.189816,0.962388,-0.022278,-1.376814,0.680294,0.960074,0.574382,I
11086,11086,0.292381,-0.25301,-2.738482,-1.966195,0.079172,0.377176,0.631783,0.379805,-0.100628,-0.408537,A
11087,11087,0.026775,0.077712,0.10763,-0.031119,0.241344,1.413084,0.567876,-0.840647,-0.548283,1.040977,F
11088,11088,-0.257946,-0.261362,0.364574,1.5576,0.244255,0.955696,-0.069947,0.415926,0.517707,1.023276,X
11089,11089,0.120478,-0.141437,0.248634,-0.012359,0.229388,-0.640107,0.087478,0.351798,0.13487,-0.308613,A
11090,11090,0.545971,0.118297,-0.412759,-1.774107,-0.094126,-0.640035,0.704477,-1.11968,-1.127544,-0.749144,H
11091,11091,-0.043742,1.922342,0.31716,0.748697,-1.000689,0.112784,0.533337,0.345702,0.529512,-0.018125,A
11092,11092,0.181127,0.041901,-3.364349,-1.461978,0.44279,0.447774,0.378006,0.417905,0.057671,-0.124536,F
11093,11093,0.103604,-0.252684,0.121753,1.015825,0.252556,-0.144646,0.2536,1.221781,0.19452,0.022368,A
11094,11094,-0.179828,0.014715,0.344715,0.885578,0.228929,0.066746,0.416772,0.778626,0.550588,0.10388,A
11095,11095,0.043607,0.486184,-2.141567,-0.15208,0.256572,0.81543,0.089185,0.777872,0.169455,0.645326,A
11096,11096,0.49195,-0.058309,0.246032,0.944325,1.015014,0.498954,-1.45735,-1.104124,0.399746,1.639892,I
11097,11097,0.0214,0.2515,0.276712,0.566259,0.210434,0.914828,-0.057939,-0.162812,0.156328,0.603883,A
11098,11098,-0.115534,-0.263248,0.244667,0.146178,0.272822,-0.307212,0.215003,0.47006,0.155089,-0.140657,F
11099,11099,0.047664,-0.001578,0.142598,1.014554,0.257327,0.162396,0.389205,0.539327,0.545271,0.469301,A
11100,11100,0.320023,-0.122955,0.229107,-1.007437,0.265725,-0.525673,0.064868,0.09636,0.047958,-0.33534,F
11101,11101,-0.087293,0.131892,-0.590506,-0.170595,0.281731,0.559255,0.105505,1.044258,0.906,0.443718,E
11102,11102,-0.01462,-0.545391,0.718399,-0.505831,0.081223,-1.453543,-0.638531,-1.047902,0.298869,-1.395131,D
11103,11103,-0.036576,-0.178339,-0.859871,-0.682022,0.278366,0.356506,0.375007,0.108904,0.099453,0.037566,F
11104,11104,0.351459,0.422367,-0.642005,-1.922327,-1.049977,-0.665788,-0.404299,-0.367184,0.33911,-0.767417,A
11105,11105,0.012592,0.208107,0.25084,0.23521,0.20227,1.202007,0.420592,-0.93076,-0.522296,0.864121,A
11106,11106,0.024228,0.116345,0.229423,-0.614001,0.231267,-0.141117,0.624576,-0.700376,-0.017166,-0.247829,G
11107,11107,0.931917,0.055212,0.11431,-0.998838,0.976656,-0.435872,-1.496594,0.373636,0.913329,0.320894,I
11108,11108,0.223072,0.255686,0.095649,-1.19771,0.343261,-0.50765,-0.102185,0.240232,0.252401,-0.135365,A
11109,11109,-0.356492,-0.141574,0.604141,1.023027,0.719706,-0.968612,-1.641011,0.896438,1.692696,0.363258,Y
11110,11110,-0.068896,0.431114,0.458333,0.66269,0.111903,0.584407,0.305021,0.239761,0.185724,0.943634,E
11111,11111,0.018728,-0.063019,0.355804,0.80417,-1.401108,0.161301,0.494767,0.921366,0.310698,0.582661,A
11112,11112,0.15457,0.067334,0.352324,-0.43499,0.25284,-1.055577,0.050499,0.150311,0.374814,-0.931305,E
11113,11113,-0.044593,-0.51172,0.316199,0.55918,-0.051721,0.807918,0.404441,0.347892,0.041266,0.209306,A
11114,11114,0.157683,-0.114885,0.306632,1.066424,0.153529,-0.028884,0.411765,1.168099,0.318259,0.035837,A
11115,11115,0.115961,0.208207,0.081689,0.32616,0.256152,0.434716,0.316774,-0.037145,-0.091892,0.377589,F
11117,11117,0.169816,0.281248,0.324522,-0.029009,0.203427,-0.660874,0.144452,0.939509,0.703092,-0.524583,G
11118,11118,-0.207309,0.087635,0.156002,0.658892,0.278403,-0.85442,0.369321,1.391574,1.029008,-0.457618,H
11119,11119,-0.050841,0.213613,0.346561,-0.172496,0.19105,-0.919392,0.184014,0.446262,0.543431,-0.860769,C
11120,11120,-0.111321,-0.036403,0.143442,0.396784,0.278568,-0.889611,0.171972,1.127719,0.833727,-0.809507,H
11121,11121,-0.103242,-0.126572,0.11635,0.729838,0.258707,-0.073403,0.323557,0.556886,0.043667,-0.017487,E
11122,11122,-0.162311,0.259656,0.401465,0.705285,0.190822,1.664118,-0.106966,-1.250338,-0.182862,1.687006,F
11123,11123,0.146715,0.107643,0.229304,0.520782,-0.026646,0.531831,0.378862,-0.055775,0.037507,0.840335,A
11124,11124,-0.153325,-0.165265,0.334241,1.664338,0.170015,0.861563,0.455282,0.711541,-0.102609,0.502143,W
11125,11125,0.084766,-0.293923,0.098906,-0.024673,0.212807,0.999041,0.573905,-1.272879,-0.496274,0.936563,A
11126,11126,0.08604,-0.082275,0.360471,0.093482,0.236536,-0.151929,0.57498,-0.358601,-0.395294,-0.158062,F
11127,11127,-0.157361,-0.098525,-2.083295,-0.722963,0.233729,0.321009,0.191224,-0.16101,0.273874,-0.036436,A
11128,11128,-0.33743,0.150472,0.118332,0.478708,0.215305,-0.702268,0.189972,1.464395,1.281533,-0.722608,X
11130,11130,-0.036411,0.065908,0.179103,-0.485599,0.277206,-0.649544,0.370831,0.121354,0.625194,-0.757844,H
11131,11131,0.006819,0.199567,0.156822,-0.091328,0.238678,-0.058153,0.154262,-0.469924,0.031683,0.270278,E
11132,11132,0.045893,0.345761,0.244653,-0.063085,0.182695,0.40696,0.444534,1.089156,-0.149181,0.958375,A
11133,11133,-0.131851,0.317779,0.225197,0.625877,0.084538,-0.169641,0.358679,0.823385,0.79243,-0.293796,A
11134,11134,-0.132108,-0.472393,-0.076892,-0.498982,0.260315,1.961721,0.526489,-1.19137,-0.606855,1.855838,A
11136,11136,-0.099625,0.097465,0.208773,0.960921,0.275123,1.1868,0.377319,0.614403,-0.059606,0.773676,A
11137,11137,0.178148,-0.09892,0.119619,-0.341569,0.228662,-0.227211,0.348852,-0.675429,-0.491476,-0.298399,G
11138,11138,0.656872,0.154861,0.243485,0.712467,0.937281,-0.990952,-1.322757,0.287168,1.755838,0.136624,I
11139,11139,0.50811,-0.30316,0.507717,-2.603076,-0.342793,-1.681577,0.557408,-2.466702,-1.652023,-1.508467,E
11140,11140,0.248241,-0.272711,0.126872,0.454587,0.269829,0.405306,0.614652,-0.288857,-0.475954,0.19487,A
11142,11142,0.481996,-0.204708,-0.002152,0.325433,0.193892,1.067213,0.148405,-0.021975,0.008868,0.605826,A
11143,11143,0.017642,0.05753,0.304023,-0.142555,0.222927,0.261128,0.194625,-0.770842,-0.587826,0.083669,G
11144,11144,0.104546,-0.373066,0.23094,0.071501,0.055141,0.188801,0.087529,0.360649,0.351843,-0.116179,A
11145,11145,0.264006,-0.048986,0.260148,-0.082192,0.257118,-0.776726,0.225865,0.636885,-0.062931,-0.688873,F
11147,11147,0.019548,-0.234417,0.147191,-0.533285,0.244728,-0.167628,0.488346,-0.060116,0.114816,-0.294997,A
11148,11148,-0.17328,-0.072398,0.330769,0.630777,0.264784,-0.910572,-0.330736,1.762103,0.766209,-1.168202,E
11150,11150,0.036059,0.001516,0.304633,-0.064751,0.25694,-0.024447,0.232737,-0.186077,0.183722,0.004962,F
11151,11151,-0.046578,0.20672,-0.154739,-0.787378,-1.325257,0.280562,0.461863,1.068923,-0.229267,0.374969,D
11152,11152,-0.031873,0.051312,0.172763,-0.02568,0.258453,0.123675,0.350251,-0.522105,0.24555,-0.070286,E
11153,11153,0.732552,-0.703492,0.031875,0.99126,0.953476,-1.000384,-1.480689,0.466207,0.983082,0.176267,I
11154,11154,0.234465,-0.165703,0.079056,-0.168368,0.255253,-0.348374,0.225937,-0.494149,-0.184844,-0.101416,A
11155,11155,-0.242059,-0.12557,-0.194047,0.604388,0.258813,-0.436393,-0.081178,1.339052,1.265613,-0.106656,X
