,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
12877,12877,0.04284,0.442429,0.086649,1.632773,-30.144324,,-7e-05,0.277324,1.178677,0.594856,0.121249,0.04306,0.114008,0.140093,4323.667872,0.206495,2.104459,0.014622,0.063651,56.444713,,,0.001277,0.011996,0.281594,0.452299,,2.268397,4.410688,0.382357,0.008782,113.299527,4.910145,0.786889,0.11245,2.35364,,0.667148,0.01909,0.565287,0.794989,,84.300661,73.267661,0.114427,1.780078,34.596754,,,1.67368,0.596558,0.330241,-0.394273,2.3045,-1698.545383,0.076678,0.423231,0.9468,,9.880878,6.51693,91.399182,5.488586,6.839174,0
12423,12423,0.065822,0.421916,0.382655,2.43252,-62.5717,,0.088789,4.072406,0.923077,0.347115,0.030467,0.170147,0.141802,-0.006538,5044.751039,0.725324,3.888169,0.054035,0.031888,70.996142,1.344644,,0.019375,0.300824,0.611165,0.143132,,1.846908,4.553853,0.177872,0.066415,108.960605,4.836692,1.361847,0.139213,2.145859,,0.656922,0.016767,-0.164222,0.319605,,122.014748,92.841117,1.046222,2.078442,81.225031,0.009687,0.039441,2.748707,0.16458,0.281827,2.309623,1.733997,1892.330955,0.102489,,,,10.905487,7.493656,93.638459,6.022324,9.064492,0
15779,15779,0.041528,0.583667,-0.081744,1.467104,28.625374,,0.074812,1.501711,1.039997,0.394207,0.020446,0.288841,0.018616,0.088561,-12057.814965,-0.007077,2.9649,0.046094,-0.048325,,1.577697,,-0.040399,,0.560143,0.165137,,0.193968,5.139476,0.382315,0.045706,135.332797,3.60534,1.283786,0.064009,1.641105,,0.479376,0.138462,0.032675,0.807076,,143.806434,48.422262,,0.750243,,,,0.899004,0.586608,0.282515,0.686264,0.600431,-4700.523032,0.054524,,0.935661,,,3.606347,135.666195,2.411116,8.902361,1
10711,10711,0.09332,0.623283,0.210596,1.489759,-57.735967,,0.023369,1.49158,1.03478,0.294413,0.134461,0.086354,0.015968,0.025951,-2294.190458,0.009925,3.625439,0.049049,0.067464,40.866363,1.380872,,0.018973,,0.452578,0.459902,,-0.415955,4.443389,0.386319,0.035554,121.918978,2.684271,1.222747,0.050016,1.672246,,0.595153,0.012016,-0.278585,-0.849963,,79.139834,47.311073,0.45812,0.562702,48.128897,0.070781,0.070408,0.631243,0.290945,0.202582,0.221595,0.395802,8510.701678,0.096654,0.074731,,,9.786738,6.654725,122.86928,3.029087,6.962483,0
12150,12150,,0.575031,0.453955,2.392452,-76.662958,,0.12518,1.814591,2.205708,0.465639,0.14126,0.486562,0.086364,0.029317,2028.383868,0.236165,1.139353,-0.060879,0.042455,,,,,,,0.342687,,,3.968376,0.242267,-0.013802,128.811645,9.424011,4.68127,-0.063821,2.964619,,0.583577,0.003918,0.116963,1.37422,,118.152684,87.157824,,0.82826,,,,0.554865,0.719751,0.252015,,,2583.560773,0.085161,,0.962458,,,2.71337,88.666526,7.800977,,0
14823,14823,,0.360835,0.295376,2.303577,-1.701856,,0.139509,5.183396,0.885248,0.395349,0.005691,0.515127,0.084588,0.166311,-258.916754,0.583488,6.438195,0.011177,0.058868,,,,,,0.297265,0.190799,,2.876084,4.165543,0.109951,0.121922,125.442688,11.272088,3.308134,0.120349,1.642951,,0.750422,0.090927,1.476919,-2.199395,,121.537887,78.254192,,0.831098,,0.040814,-0.045423,1.84709,0.212801,0.194221,4.962764,4.924402,5349.086338,0.019613,,0.996104,,,3.52274,58.482672,8.736861,0.364324,0
12191,12191,,0.60005,0.155748,1.51045,404.747982,,0.125132,0.785547,1.458782,0.473718,0.083985,0.227309,0.120466,0.027258,6485.912964,0.571246,3.80037,0.109239,0.03789,,,,,,,0.471687,,3.712997,3.89642,0.157694,0.029337,108.235777,6.141183,3.036339,-0.001605,1.555853,,0.557248,0.076694,0.747375,0.043453,,108.837687,100.515733,,0.74486,,,,0.940645,0.330691,0.232632,2.128853,7.661142,3198.559794,0.054919,,0.972931,,,6.812705,102.551098,8.23443,67.32221,0
10819,10819,,0.76852,-0.001922,2.252063,-42.331242,,0.221106,0.934862,3.212892,0.574915,0.027165,0.092394,-0.022252,0.041193,-9342.399314,0.260211,3.199567,0.20109,-0.009952,,,,,,0.546493,0.022729,,,3.252474,0.244936,-0.004266,65.463282,4.376754,6.344597,,2.791505,,0.622406,,0.905313,,,141.63213,32.653553,,0.253809,,,,0.429304,0.54072,0.354856,,,-108.036198,-0.025671,,0.910642,,,6.65936,126.091716,7.136096,,0
10125,10125,0.10866,0.444726,0.133241,3.481431,-39.009689,,0.121736,1.152147,1.077106,0.755784,0.044413,0.777073,0.079927,0.173117,3626.125774,1.117279,5.76028,0.079902,0.135273,95.201622,1.268685,,0.001403,,0.689912,0.56669,,-0.161711,4.576842,0.417129,0.066695,134.924829,3.852581,2.81975,0.176768,1.638253,,0.500126,0.02729,0.761033,0.06217,,88.46106,59.531945,-0.159376,2.316137,112.534858,-0.034445,0.097582,1.231026,0.358264,0.386506,1.141752,0.948675,5288.812425,0.051598,,0.856487,,10.520149,6.948485,52.406462,2.980481,1.860288,0
12963,12963,,0.521536,0.385732,1.223809,95.834356,,0.018129,2.725852,1.236875,0.710361,0.060133,1.193281,0.153211,0.140729,1299.586185,0.890948,4.593779,0.170686,0.000652,,,,,,0.669412,1.218611,,3.113639,3.984251,0.283237,0.009474,46.115226,9.141904,2.761435,0.016448,1.818734,,0.719385,0.06178,1.58412,,,164.010835,77.445173,,2.94608,,,,3.716932,0.335454,0.313274,1.467203,6.303001,1465.543596,0.091872,,0.799789,,,9.264717,80.653639,5.425639,-1.047573,0
10687,10687,-0.045381,0.423032,0.346419,2.777493,-70.850278,,0.115249,3.063208,1.417386,0.477795,-0.045892,0.596669,0.112938,-0.050702,-258.337635,0.511789,1.706296,0.060391,-0.033739,,,,0.017883,,0.127464,0.63608,,,3.504203,0.240909,0.0105,150.512713,3.276744,1.602777,,1.860249,,0.348493,,-0.122581,,,163.103087,136.614914,,2.605228,,,,1.742587,0.480261,0.490623,,,948.958885,0.10967,0.571059,0.914732,,,7.115887,92.434998,6.133538,,0
14947,14947,0.001434,0.472548,0.145109,2.70227,-88.306749,,-0.02957,1.321037,1.02123,0.70086,-0.056117,0.192945,0.103811,-0.021757,-9003.769626,-0.249756,1.48879,0.088568,0.061346,,,,0.049994,,0.257463,-0.044178,,,3.493979,-0.069885,0.078752,126.785898,3.724758,6.109341,-0.0608,1.715404,,0.512208,-0.062953,-0.094107,,,154.094641,137.847828,,1.459109,,,,1.229154,0.165091,0.415493,,,478.465292,0.032607,0.151769,0.847043,,,5.823834,82.190977,2.932091,,0
11064,11064,0.080097,0.505827,0.201739,3.168974,-38.987502,,0.110665,1.317635,1.174966,0.607476,0.01209,0.230216,0.139452,0.082712,2686.072517,0.733206,2.707023,0.024957,0.090715,68.095292,1.308423,,0.026066,,0.238592,0.352926,,1.935375,4.497833,0.495115,0.0853,138.652934,5.017915,-0.228436,0.083926,1.341304,,0.481857,0.045254,-0.112361,-1.030393,,124.906139,104.711851,1.009494,0.543033,48.653563,,,2.469584,0.309473,0.320055,1.397645,2.139353,4129.376147,0.138055,,,,8.809624,4.420267,108.112167,7.091128,1.38408,0
11714,11714,0.133042,0.450478,0.180245,0.531399,-63.907669,,-0.021682,1.095236,1.716561,0.51855,0.20732,0.786233,0.155386,0.106548,5016.148581,0.760771,3.883616,0.034501,0.007454,,,,0.065297,,,0.080354,,,3.670375,0.488209,-0.022851,71.446975,4.095399,1.817254,0.079879,2.071745,,0.760856,-0.040561,-0.194221,,,188.55142,137.452564,,0.303981,,,,2.099159,0.208042,0.23223,,,446.288988,0.117867,-0.100783,0.98325,,,3.343921,134.858655,5.968597,,0
12285,12285,0.012972,0.306841,0.256592,7.147972,108.08634,,0.000493,5.37708,1.467332,0.503599,0.086369,0.832013,0.174519,0.096223,2411.294706,0.104217,-0.313225,0.028095,0.129503,,,,0.10903,,0.774721,-0.143284,,-3.030472,4.272924,-0.047413,0.005183,27.475652,9.636029,3.997781,0.159619,1.352465,,0.80191,0.026732,1.002431,,,214.060915,96.014525,,-0.638,,,,-0.291016,0.097996,0.154762,5.295075,2.420068,7552.236922,0.115135,0.129344,0.919797,,,6.588018,47.478384,8.947001,2.338316,0
10841,10841,,0.313113,0.161545,2.276925,-148.28341,,0.173053,1.996401,1.091424,0.667549,0.151764,0.12584,0.016187,0.113515,4463.282543,-0.044056,6.490629,0.1147,0.185387,71.721694,,,,,0.441901,1.086949,,30.111527,5.489595,0.004982,0.21839,,7.1108,1.926171,,0.74177,,0.796367,,-0.616706,,,140.950806,,,0.31897,83.667675,,,3.377526,0.195205,0.249456,-7.327273,8.568678,106881.446281,,,0.805015,,42.787482,,117.614265,2.815268,133.451805,0
11266,11266,,0.414975,0.394212,5.064824,46.749015,,0.098067,4.403655,1.341169,0.675268,0.063153,0.834477,0.150175,0.067732,-3188.741541,0.068893,5.354129,0.159337,0.092806,,1.44792,,,,0.534192,,,-0.504354,5.14904,0.257337,0.014042,127.92184,6.426703,0.364015,0.096555,1.289756,,0.501114,0.122356,3.279952,,,94.580257,61.044768,,2.272348,,,,1.254139,0.256534,0.326305,2.395582,0.202893,18458.175819,0.16193,,0.802784,,,7.36543,90.823388,7.29176,1.995946,0
14313,14313,,0.223416,0.219828,3.440358,100.676295,,0.190987,1.602609,1.053155,0.518855,0.043191,1.18079,0.080293,0.033118,3506.8641,-0.079051,3.183863,0.167167,0.075276,,0.741519,,,,0.647276,0.353358,,-0.248889,4.161779,0.072231,0.067636,65.277554,2.906998,2.389295,0.20541,0.843805,,0.729507,0.004248,1.235048,0.291145,,144.127574,115.87745,,1.864679,,0.065888,0.0038,0.788992,0.221648,0.109082,7.30206,-1.21559,5890.234842,0.038155,,1.005076,,,5.265394,76.997427,2.544368,-0.95847,0
14209,14209,-0.021604,0.337906,0.157899,2.204503,-48.916869,,0.109714,0.417081,0.91665,0.331668,0.130414,0.080199,0.063731,0.118735,3105.257551,0.470158,3.606841,0.013677,0.026158,,,,0.017204,,0.538204,0.327173,,0.025039,4.450557,0.233253,0.083404,70.861618,3.403855,1.019441,0.098925,1.13903,,0.656286,0.079238,0.142854,0.952765,,154.153225,67.650698,,1.379572,,0.000964,0.00285,0.657366,0.532546,0.366677,0.677703,1.662504,3340.298714,-0.010885,-0.014102,,,,6.145782,82.265406,6.017006,18.426516,0
15129,15129,,0.500488,0.235139,1.910611,-91.036627,,0.059421,0.499792,0.960106,0.46963,0.095437,-0.024896,0.122009,0.067762,-10052.788869,-0.034533,2.192554,0.1298,0.116827,,1.153374,,,,0.432294,,,-0.352241,5.129228,0.573074,0.008116,136.284597,5.083081,1.456873,0.160896,1.722314,,0.660991,0.006189,0.399746,0.609467,,86.61848,126.083382,,1.876109,,,,1.453708,0.33988,0.310561,2.754781,0.117141,25477.745653,0.023948,,0.883802,,,7.370917,67.369488,4.411754,10.922881,0
10187,10187,,0.312699,0.511362,2.572448,43.382682,,0.136641,4.686764,2.37344,0.542014,-0.000581,1.88374,0.056706,0.265354,2366.865378,0.355263,1.134329,0.097295,0.094148,,,,,,0.584923,0.239796,,,3.470447,0.150976,0.18823,93.81032,8.900686,2.399214,-0.04569,1.825233,,0.679508,0.105152,-0.598686,,,130.384897,57.795364,,1.909792,,,,4.820357,0.388399,0.222059,,,1187.033618,0.116604,,0.93064,,,8.197284,21.575528,11.097615,,0
12155,12155,0.10201,0.298318,0.083743,2.169736,23.066465,,0.1231,3.053579,1.23461,0.578174,0.049236,0.573987,0.123938,0.064184,467.627256,0.23699,1.311377,0.003749,0.042884,47.267206,1.172495,,0.031022,0.081717,0.721169,0.708451,,1.325391,4.519596,0.261992,-0.001935,97.2768,4.071461,0.855616,0.059441,2.077826,,0.7116,0.061728,0.113395,0.120408,,149.352284,36.15131,1.146826,0.546244,29.81731,0.079241,0.040758,2.606143,0.293359,0.374741,1.774853,1.100462,7890.780143,0.03336,,,,14.057369,6.447192,95.273191,8.300673,7.58115,0
13864,13864,0.018484,0.490112,0.124626,1.752257,-46.097136,,0.058963,0.75126,1.271967,0.510328,0.08536,0.03385,-0.001233,0.038452,13042.240515,0.250925,3.959258,0.021243,-0.01139,47.091696,1.460064,,-0.027635,,0.274113,0.637245,,1.37602,4.869892,0.305033,0.091895,63.208489,5.063364,1.315848,0.167044,2.009463,,0.666468,0.018447,0.577988,0.254931,,117.125776,39.460382,-6.764883,0.768849,35.78664,0.08926,0.002848,1.57174,0.227227,0.282822,1.779458,1.064241,8397.36692,0.088491,,0.872712,,36.331468,11.031311,74.681401,2.422765,7.463069,0
11376,11376,0.11715,0.53404,0.021535,2.563499,-7.526087,,0.154749,1.385478,1.100013,0.325894,0.060792,0.369096,0.146334,0.048926,-3815.589054,-0.000448,1.08403,-0.045665,0.041164,23.672435,,,0.077122,,0.328533,0.020074,,-0.633712,4.375366,0.194642,0.04042,61.024117,6.094429,2.164807,0.077774,1.65044,,0.373016,-0.004638,-0.200154,-0.266551,,85.585096,75.549077,-1.720487,1.609191,33.288272,,,1.028178,0.559991,0.31491,1.984114,1.380557,4662.031502,-0.007761,,0.947649,,7.348429,4.462229,121.854995,3.374779,3.722894,0
12830,12830,,0.596404,0.267877,1.669489,-21.532237,,0.127884,0.130214,1.497787,0.547042,0.012752,0.101355,0.097064,0.114619,3754.017507,0.584628,4.090049,-0.017285,0.014084,,,,,,,0.500752,,5.217389,3.978867,0.119284,0.053749,91.154089,3.938621,2.456475,0.089453,1.804218,,0.424006,0.053644,0.685313,0.27458,,66.62738,96.27876,,1.056832,,,,0.58821,0.469988,0.139784,-1.061747,4.774509,976.35712,-0.032321,,0.952224,,,4.430365,112.641677,6.627003,29.534063,0
12598,12598,-0.001633,0.706773,0.046721,0.686759,-32.762382,,0.133456,0.715522,1.551524,0.545182,0.07606,0.21624,0.052187,0.050627,4947.128659,0.603238,3.107232,0.164654,-0.009049,,,,0.008449,,0.488889,0.450928,,,3.524183,0.364632,0.096199,141.285717,9.142473,7.096911,,1.763583,,0.52845,,0.870185,,,78.408065,85.449912,,0.32874,,,,1.929353,0.413124,0.285249,,,1245.544676,0.015239,0.047736,0.892046,,,6.895413,96.280379,6.011311,,0
10821,10821,,0.50184,0.100199,2.78832,20.808131,,0.181499,1.586751,0.969679,0.472372,0.038959,-0.026479,0.097524,0.152819,-7251.967174,0.510072,1.825538,-0.007762,0.030068,,,,,,,0.494238,,-1.327323,3.94259,0.428908,0.124421,56.401231,7.217797,1.545618,0.089896,1.645896,,0.491834,0.017249,0.473664,,,98.016794,30.597179,,1.097521,,,,2.080141,0.47866,0.196213,3.767323,3.291052,1143.215169,0.110551,,0.899676,,,9.106532,59.20931,6.243457,3.579066,0
15734,15734,0.059583,0.662071,0.066477,0.957,-97.221575,,0.042691,1.598916,0.982463,0.509082,-0.014531,-0.040016,0.007201,-0.02714,-348.879131,0.041669,1.411257,-0.016048,0.070662,34.880272,,,0.06024,,0.450002,0.144679,,0.845832,4.507208,0.539885,-0.018971,91.065397,4.290405,1.194325,0.095344,1.017166,,0.455537,-0.007329,0.099423,0.229201,,88.654822,79.207603,-0.116285,0.61943,53.034791,-0.030539,0.014388,1.006741,0.296337,0.315393,0.49575,1.88082,1856.284545,0.035226,,,,9.009283,6.348859,100.061004,2.826248,10.773185,1
10482,10482,,0.260989,0.227128,0.884238,-70.281876,,0.079664,2.867877,1.325974,0.498319,0.087895,0.858644,-0.001835,0.016091,-9695.022371,0.404386,1.395637,0.068791,0.060037,,,,,,,0.331438,,-1.706403,3.882169,0.08222,0.088864,69.094897,7.314607,5.414708,0.020707,1.275362,,0.453466,0.098229,0.241758,,,194.023766,41.324713,,1.469707,,,,2.764115,0.484793,0.307179,4.301252,4.542698,3345.131392,0.155153,,0.903438,,,15.632109,53.747325,7.820268,16.035261,0
11135,11135,,0.506913,0.230961,0.325557,-27.639819,,0.153815,-0.632859,1.145098,0.565601,0.097871,0.199981,0.114156,0.049033,-4665.532875,0.735276,2.353646,0.010003,0.151651,68.079594,1.021574,,,,0.715041,,,-0.965016,5.273546,0.035894,0.06913,48.853386,4.485022,1.709075,0.080163,1.090373,,0.509796,0.048117,1.714426,,,77.175077,76.309248,,1.184456,49.69543,,,1.636362,0.322755,0.233816,-0.022628,1.191106,71702.033875,0.145007,,0.959762,,79.326741,7.423176,85.279674,7.668245,4.172182,0
12805,12805,,0.537121,0.255809,1.074122,0.813009,,-0.014899,-0.511786,1.322539,0.666518,0.037469,0.03486,-0.017192,0.160385,-1057.039999,0.30105,4.798407,0.154836,-0.030922,65.476859,1.491976,,,,0.423171,0.114797,,0.978174,4.93132,0.612563,0.119462,94.066599,4.225019,1.143762,0.111154,1.63414,,0.440265,0.133111,0.177036,0.979969,,123.672808,51.150432,,1.959731,85.61349,,,1.150216,0.219172,0.442913,1.619802,1.44697,15972.236106,0.14033,,0.877744,,-35.158543,7.685309,116.143374,4.566761,6.567236,0
13007,13007,0.09555,0.405683,0.232466,0.474144,65.536894,,-0.055718,1.681571,1.323877,0.456553,0.090266,0.399468,0.043845,0.099139,10141.642427,0.382579,1.474262,-0.086533,0.049376,,,,-0.053183,,0.445943,0.107534,,0.002087,3.832651,0.555057,0.075832,168.004663,4.751324,2.831165,0.02666,1.1415,,0.66589,-0.049622,0.996499,1.003519,,105.614603,30.76558,,0.462608,,,,0.588219,0.237082,0.137653,0.216163,1.787777,-2599.871243,0.136176,1.264197,,,,14.140162,81.558417,6.056839,6.823801,0
15097,15097,0.154584,0.705631,0.446865,0.746317,-82.42831,,0.091872,4.246677,2.225819,0.261897,0.099099,1.120652,0.112263,0.211055,2045.024765,0.35379,1.345264,0.087734,0.030676,,,,0.088333,,,0.418899,,,3.667486,0.083195,0.057217,56.496335,7.59099,7.397306,0.102236,1.859748,,0.706728,0.103766,1.273239,,,,,,1.108295,,,,1.297705,0.605705,0.183428,,,1105.326546,0.047845,0.496134,0.878509,,,,87.662392,4.23922,,0
14965,14965,,1.077278,0.584963,5.648103,-302.711485,,-0.036315,0.432719,3.034512,0.358376,0.089989,-0.240644,0.098973,0.193081,-4867.296166,0.022263,5.222198,0.107254,-0.0099,,,,,,0.165851,-0.002068,,,2.651269,-0.278613,-0.027323,,,,,1.25762,,0.631247,,0.022015,,,109.898364,51.662108,,1.850451,,,,-0.054986,0.687426,,,,-20.141527,,,0.979535,,,2.687453,6.055263,8.137292,,0
13447,13447,,0.543487,0.367353,3.938618,15.471442,,0.067237,1.430086,1.452445,0.342739,0.150173,0.115329,0.04087,0.073951,673.41609,0.215873,7.016392,0.051992,0.075855,,1.157872,,,,0.293742,0.333176,,1.442843,4.886958,0.419502,0.112164,67.719543,7.480157,2.892502,0.099788,1.240503,,0.756266,0.067388,-0.368844,0.051188,,107.998445,77.827789,,1.90688,,,,0.437289,0.160757,0.209547,2.124031,1.186723,16995.505904,0.060588,,0.793238,,,6.473609,127.9359,2.594962,4.478576,0
13885,13885,,0.819063,-0.229882,1.078879,-4947.170975,,0.152132,2.181019,4.087808,-0.213082,0.212494,0.396911,0.066585,-0.332491,-2877.495215,1.500929,1.249798,-0.166957,-0.008828,,,,,,0.164367,-0.18832,,,4.072626,0.127651,-0.00696,,,,-0.171113,4.057876,,-0.053597,-0.052929,0.253761,,,63.915655,21.326532,,2.370067,,,,2.670887,1.076035,,,,5106.975881,,,0.912404,,,2.857507,89.570184,0.949842,,0
10159,10159,,0.286734,0.229857,2.734386,148.777771,,0.199747,4.149651,1.145738,0.685153,0.149561,-0.143072,0.07408,0.019386,1426.541503,0.996455,4.009176,0.052416,0.015365,,1.527572,,,,0.572473,,,0.722817,5.022373,0.097358,0.088024,,,,,0.936943,,0.719971,,1.605551,,,78.218161,78.486738,,3.115944,,,,3.39409,0.297598,,1.531732,2.614689,42525.177191,,,0.728722,,,10.546389,90.84869,9.263784,2.351719,0
12463,12463,0.129698,0.446292,0.339371,1.722046,274.74499,,0.079089,3.735915,1.168586,0.368184,0.088776,-0.166798,0.073923,0.146685,-942.581074,0.106671,5.35202,0.017312,0.004129,88.215743,1.15018,,0.0231,,0.417024,0.729105,,2.653416,4.475345,0.409986,0.037819,122.741477,2.333538,2.177113,0.176531,1.222147,,0.534883,0.014417,0.088263,2.35366,,140.645531,96.260446,2.595831,2.225027,70.054804,0.02943,0.082877,0.760567,0.298126,0.257176,1.027843,2.241043,10449.745132,0.003898,,0.862091,,2.226724,7.050861,113.480044,9.110215,3.93274,0
15281,15281,,0.364492,0.077439,1.321817,,,0.072207,1.627527,0.924032,0.161182,0.10482,-0.162282,0.162549,0.064394,2962.37517,0.355139,2.543492,-0.036985,0.148429,,,,,,0.489762,0.259237,,0.076928,5.560739,1.211921,-0.187687,,2.599296,-0.150988,,1.14354,,0.308697,,0.324413,1.569392,,130.24845,,,1.079131,,,,0.53213,0.547614,1.831671,0.768401,0.8967,-74060.80176,,,0.833768,,,,153.989675,1.494459,3.013626,0
13930,13930,0.115469,0.780807,0.166281,2.040085,-49.825068,,-0.030128,-0.609076,1.068327,0.366657,0.136984,0.005646,-0.043434,0.057858,1904.048373,0.379424,0.425757,0.084703,0.06206,,,,-0.010521,,0.272572,0.213078,,2.35558,4.372793,0.483652,0.071873,68.898314,3.372336,0.02701,0.10888,2.583803,,0.346877,0.029922,0.770976,,,106.142772,56.336491,,1.604179,,,,0.443101,0.632195,0.361241,2.068564,2.956141,3188.784314,0.035873,,0.904217,,,8.439746,177.85472,5.119544,-5.656201,0
12412,12412,,0.403508,0.054016,1.176585,79.258249,,0.12127,0.698937,1.42138,0.562994,0.05084,0.520879,0.033661,-0.014733,-7344.228287,0.254453,2.573604,0.073343,-0.010463,,,,,,,0.03841,,7.423152,3.997459,0.320719,0.025077,142.299179,3.73892,4.530766,-0.022388,1.853798,,0.733298,0.072683,0.010954,,,167.079223,132.78816,,2.157254,,,,1.12821,0.320185,0.449847,2.256339,0.762689,708.670131,0.112095,,0.903085,,,4.099966,147.626907,5.307516,2.129848,0
13226,13226,0.0587,0.326604,0.029148,1.536756,-75.606185,,-0.006426,1.096902,1.134787,0.293769,0.020576,0.328911,0.026393,0.038736,4532.009793,0.166792,1.435631,-0.004294,0.027464,24.931922,,,0.07634,,0.612818,0.302627,,-0.585859,4.515586,0.202395,0.058925,106.361362,4.97591,0.255502,0.079959,0.897151,,0.612963,0.047221,0.376275,-0.075568,,135.762564,69.118024,-3.245812,0.398401,69.120065,0.011949,0.040752,1.179452,0.240574,0.273126,1.138431,1.030697,6865.170632,0.013996,,,,-377.340619,6.168849,65.824954,5.911972,8.384034,0
15443,15443,,0.278474,0.45332,2.367513,-0.719489,,0.078143,2.571566,2.897725,0.44214,0.250694,0.099568,0.076799,-0.040701,1652.141688,-0.061078,3.25168,0.049517,0.040616,,0.944147,,,,0.201642,0.980197,,,3.436463,0.140574,0.044169,83.109724,3.196796,2.756369,0.136638,2.070208,,0.591449,-0.040246,0.990765,,,109.536356,50.524764,,1.289442,,,,2.550426,0.272836,0.170278,,,1057.710319,0.039176,,0.912613,,,11.35673,96.638646,6.85289,,0
11958,11958,,0.355212,0.084136,2.31211,-52.075841,,-0.01075,2.775149,1.902938,0.490312,0.025715,-0.097953,0.058704,-0.075816,-588.227121,-0.12739,0.902074,0.14194,0.035551,,,,,,0.294867,0.318587,,,3.275308,0.576255,-0.057503,186.011018,3.958407,4.846935,-0.083471,2.256924,,0.485015,0.01367,1.380685,,,74.338242,132.350963,,0.71652,,,,2.100276,0.485787,0.094555,,,572.854225,-0.016424,,0.87558,,,6.199644,139.735573,8.444602,,0
11545,11545,,0.230776,0.427675,1.272463,-46.926279,,0.108247,4.291752,1.043809,0.732657,0.127439,0.096963,0.048586,0.132551,-2099.67894,0.032275,1.873678,0.036733,0.035492,49.207021,0.978336,,,,0.399874,,,1.563199,5.058933,0.014167,0.097387,73.699857,7.094946,0.093336,0.149378,1.651921,,0.65148,0.08095,-0.453528,0.508293,,111.180331,106.402618,,2.170724,119.167263,,,1.555794,0.1234,0.375643,1.117913,1.251413,24383.506363,0.018772,,0.825797,,110.978604,4.998127,85.42425,3.03578,5.32031,0
15803,15803,,0.275794,0.398518,2.410434,36.599811,,0.131432,3.517706,1.073846,0.302799,-0.020354,0.366433,0.125428,0.112258,-3470.110562,0.592619,4.715138,0.00541,0.090562,,,,,,0.378712,0.368948,,3.769364,4.103817,0.062662,0.096374,73.436464,3.508917,0.930485,-0.011868,2.254557,,0.572288,-0.012267,0.089471,,,143.007644,60.234122,,1.633301,,,,1.059868,0.399594,0.197979,3.744181,0.640215,1426.276307,0.096621,,0.91316,,,5.356002,75.879755,3.032422,4.094444,1
