LINK_COL,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
C10684,C10684,-0.157299,1.051401,-0.662283,1.139432,-70.061975,,-0.125642,0.102716,1.344532,0.052353,-0.32004,-0.203265,-0.280423,-0.269026,7014.441162,-0.282462,1.03982,-0.219191,-0.213058,,,-0.153886,-0.150065,-0.499418,-0.304228,-0.287324,,,3.321429,0.790308,-0.226877,218.219524,1.700792,1.739186,-0.389894,2.467932,,-0.563081,-0.198465,-0.012284,10.564835,-0.324355,207.668607,135.57973,,0.427446,,-0.217333,-0.341467,0.237823,0.964814,0.58115,,,-986.406296,-0.169005,-0.123088,1.274803,,,8.563373,356.594227,3.028003,,0
C10402,C10402,0.09426,0.65597,0.352034,3.562762,-35.819479,,0.062164,2.919028,1.721381,0.358147,0.163194,0.576944,0.073555,0.1362,-2071.095015,0.204792,4.685074,0.163326,0.106905,61.923038,1.025754,,0.109624,,0.437748,0.64299,,2.183804,3.532904,0.231743,0.078542,89.279328,8.108553,6.116365,0.186009,1.734003,,0.75056,0.093112,0.518556,,,115.222299,52.186638,15.022189,0.842704,77.127339,,,2.815524,0.206192,0.340258,4.815163,6.617643,557.190044,0.11243,0.113326,0.87999,,205.883619,5.429998,43.057307,2.600051,10.336438,0
C14199,C14199,0.046491,0.219279,0.24879,2.863251,89.637825,,0.098408,2.954035,1.015661,0.593968,0.029382,0.843895,0.105948,0.033095,-3461.628164,0.693482,5.076647,0.049454,0.038913,34.379601,1.123417,,0.08768,0.243035,0.720063,0.848668,,0.539877,4.914021,0.246353,0.084591,67.129641,4.596783,2.291744,0.191,1.28039,,0.690805,0.103935,-0.121209,-0.259478,,124.864742,76.047223,0.537043,2.109332,35.094314,0.030691,0.08941,2.185702,0.262935,0.277998,1.694175,1.352984,25172.00103,0.044873,0.236739,0.951839,,11.885538,7.30449,80.679136,7.31744,2.322737,0
C13806,C13806,0.226362,0.194925,0.512185,7.603852,167.406205,,0.262805,8.600724,1.085004,0.687029,0.337444,1.164642,0.232962,0.221176,1199.781345,1.224436,4.050821,0.154542,0.211781,76.062158,1.255575,0.323861,0.178201,,0.750722,1.621809,255.814441,4.682729,4.228528,-0.063561,0.228688,37.631807,7.844961,3.280446,0.249387,1.805669,,0.790936,0.206009,3.08791,0.054427,0.179687,140.093163,46.215912,0.155683,4.768436,54.535886,0.08955,0.132147,7.300491,0.09445,0.125692,2.743495,5.823981,10768.41199,0.142385,0.270926,0.711159,,10.149591,6.357624,48.389399,12.716877,-0.541263,0
C13982,C13982,0.187186,0.267725,0.411502,2.531875,89.80051,,0.062213,1.508498,1.060359,0.691414,0.116193,0.680187,0.059807,0.157746,277.257824,0.575503,3.703312,0.233017,0.031069,32.269702,1.591074,,0.081418,0.375055,0.542388,0.244296,,0.387664,4.890993,0.309347,0.091068,78.98266,4.388634,1.495379,0.063605,1.617535,,0.784575,0.056259,0.005472,3.27609,,155.568023,50.278185,1.460365,1.324188,63.911959,,,3.125459,0.290325,0.174616,2.144794,1.801112,19087.91076,0.12225,0.175587,0.952417,,19.368253,6.253255,84.319888,5.647426,7.010407,0
C10956,C10956,-0.068667,0.590215,-0.012705,1.086627,0.370571,,-0.044996,-0.023629,0.978554,0.222119,0.066913,0.060447,0.010558,0.073607,25593.17863,0.247021,2.265177,-0.066589,-0.037041,36.312726,0.508552,-0.011836,-0.032151,0.231429,0.331581,0.009367,,-0.056013,4.880807,0.655636,-0.100118,197.589758,2.141533,-0.15241,0.001306,1.926619,,0.401661,-0.010031,0.013372,0.12888,-0.002003,104.296561,99.256072,-0.688635,0.770785,23.082709,-0.093929,0.006322,1.31527,0.542888,0.315778,0.265358,0.562828,7653.844238,0.050472,-0.411878,0.99762,,18.279887,4.442983,108.524522,3.055821,9.005822,0
C12116,C12116,0.026317,0.465127,0.001442,0.802758,-78.939388,,0.112832,2.630433,1.136717,0.481221,0.105866,0.655076,0.218937,0.076776,1343.499238,0.147196,2.941195,0.096067,0.007147,33.382647,1.083711,0.073971,0.058546,0.286542,0.533418,0.201631,,0.102076,6.363404,1.244474,-0.020282,0.866336,3.519839,0.954349,0.005677,0.470148,,0.71107,0.229059,0.112087,0.343885,0.020316,116.86588,56.269583,2.903457,1.244912,88.389202,-0.020621,0.117889,0.824689,0.224654,0.285501,0.615537,0.880543,-15373.59825,0.083084,,0.920726,,16.062195,6.974703,139.560141,3.656908,2.687207,0
C12382,C12382,-0.060785,0.306906,0.207702,1.284306,-22.803123,,-0.049566,0.364103,2.787089,0.64275,-0.031623,0.680701,0.00795,-0.000856,172.880059,0.55644,1.372052,-0.037118,0.030547,,,,0.055692,,0.532448,0.337602,,,2.926411,0.183274,-0.026968,90.705518,8.612499,4.892571,0.035573,3.092558,,0.481595,0.076668,0.865099,-0.275801,,106.760791,74.690602,,1.409507,,0.150233,-0.052307,1.116231,0.457774,0.16892,,,129.555639,0.12627,-0.043791,0.894329,,,6.549129,81.849717,8.42852,,0
C15422,C15422,0.081384,0.763005,0.451763,1.699475,-10.008411,,0.13081,-0.16618,2.900998,0.364606,0.208628,0.519702,0.060767,0.207769,-914.377274,0.65394,3.718675,0.239053,0.031329,18.906345,1.36836,0.109469,0.04231,0.226283,0.462122,0.259456,-60.862472,4.237237,4.101691,0.111837,0.018184,80.316827,9.135892,10.050998,0.204622,3.012156,,0.396221,0.045102,0.177123,0.372653,0.030704,68.858428,57.44254,-0.116907,2.108367,22.735253,0.228768,0.03064,0.851959,0.555425,0.111082,4.586887,4.35371,2679.40877,0.058375,0.640545,0.985135,,18.286599,6.640841,67.819852,11.787238,24.596825,0
C12021,C12021,,0.194729,0.397786,2.508864,48.867718,,0.170482,2.353841,1.01285,0.578591,0.123,0.796084,0.073714,0.022081,-172.468532,0.635251,3.9549,0.095356,0.065226,46.208177,1.297541,0.049546,,0.445677,0.436191,0.572578,-6.26489,124.862578,5.631245,0.272203,0.142127,163.099153,3.173291,1.046606,0.075543,1.571558,,0.503236,0.072554,1.092978,0.174103,0.152139,158.778217,87.298455,,1.272845,90.476428,-0.018445,-0.01745,2.324049,0.263336,0.347177,0.619866,-16.609144,162820.853,0.036891,,0.961507,,16.417119,16.121641,137.235218,4.679696,844.270896,0
C15125,C15125,0.154858,0.467109,0.368099,2.213503,37.360088,,0.028427,1.509316,2.768261,0.552665,0.170868,0.636444,0.041594,0.056235,3206.225769,0.233933,3.185266,0.13983,0.035319,15.378309,1.329723,,0.058756,,0.393998,0.578356,,8.59804,3.626097,0.105698,0.012884,90.779829,9.564265,5.581948,0.13341,2.798106,,0.628728,0.024565,0.182403,0.189273,,114.381006,71.461808,-0.29861,1.888376,29.837117,-0.005074,0.052053,1.445553,0.616698,0.181954,-0.250272,0.014898,2126.438041,0.073941,0.138928,0.929695,,7.34532,7.638106,75.634998,4.134011,-12.100133,0
C14243,C14243,-0.019923,0.529781,0.088165,1.336988,-8.729893,,0.031507,1.301862,0.943582,0.507385,0.07046,0.133728,0.025949,-0.026349,1078.783651,0.082443,1.745117,0.039684,-0.019099,26.916766,1.248648,,-0.013655,0.267702,0.285803,0.248495,,0.093206,5.061995,0.599388,-0.013885,151.634046,3.911869,-0.180501,0.075218,1.420095,,0.514751,0.067159,0.128159,0.150027,,106.490827,56.975204,0.728589,0.932048,33.008428,0.056267,0.040528,1.070265,0.3767,0.355499,0.951081,0.801475,9445.579829,0.065737,,0.949687,,12.954494,5.87745,83.157396,2.802878,6.255914,0
C11333,C11333,0.145343,0.316649,0.161827,1.360115,-21.692572,,0.005136,3.054866,2.45099,0.527,0.042024,0.108229,0.05836,0.011213,7.903551,0.632411,4.055968,-0.059318,0.034336,,,,0.053161,,0.188481,0.367585,,,2.819476,0.054381,-0.008225,65.827181,10.448895,3.245257,0.091597,2.018906,,0.603229,0.082616,1.093482,0.05928,,59.978065,39.378361,,1.365905,,0.120029,-0.001909,0.941014,0.277217,0.145291,,,403.317371,-0.035737,-0.620522,0.953033,,,7.808924,61.130221,6.254772,,0
C10855,C10855,0.163101,0.531459,0.548752,2.424259,17.038074,,0.257043,1.954986,3.107504,0.642788,0.046982,0.144527,0.117302,0.152447,-1052.007738,0.812869,3.922824,0.065277,0.076943,30.11588,1.18263,,0.034823,0.643594,0.466153,0.264596,,4.426265,3.341911,0.040494,0.017656,63.769383,9.440607,4.428123,0.050851,3.110828,,0.499046,0.001511,-0.05101,-2.25693,,90.732949,30.127274,2.474497,2.148956,40.132522,-0.069604,0.024701,2.020424,0.513614,0.160513,0.517662,3.365198,804.630605,0.003534,0.252968,0.938436,,233.837355,7.813858,32.115206,12.175582,43.690957,0
C12163,C12163,0.063746,0.563733,0.0423,1.431997,-22.265119,,0.047303,1.088934,1.052304,0.407304,0.105686,0.125298,0.065015,0.063511,2212.06124,0.3525,2.521389,0.032138,0.045887,40.772448,0.938392,0.049459,0.054177,0.173452,0.345765,0.300009,,0.779176,4.661202,0.427932,0.045705,121.987002,2.741263,0.393588,0.055148,1.444703,,0.440196,0.082251,0.135588,0.198714,0.077433,136.570707,91.064661,0.373362,0.90642,48.758111,0.053341,0.023111,1.444586,0.344687,0.268118,1.262988,0.979455,11458.75396,0.073363,0.050235,0.924929,,14.872594,5.57655,131.417381,3.819799,4.095816,0
C12591,C12591,0.077704,0.439306,0.359697,2.853794,78.682521,,0.205459,4.336406,1.24087,0.600702,0.100207,0.972539,0.120306,0.154117,365.345345,1.195617,3.160914,0.089264,0.066828,,1.185677,,0.059959,,0.425892,0.999464,,0.546962,3.922046,0.201581,0.11448,92.814818,3.972269,2.979701,0.148672,1.66244,,0.613845,0.065223,0.653981,0.127264,,84.513792,52.234988,,1.678308,,0.145042,0.07562,2.776919,0.212444,0.258872,1.421921,2.233522,2359.7382,0.107079,0.119918,0.913283,,,4.964699,50.476338,8.097687,3.051006,0
C12432,C12432,0.104018,0.25889,0.26175,1.975041,0.81885,0.084832,0.202347,3.245721,1.023723,0.571298,0.200074,0.068285,0.144198,0.131047,1674.467447,0.363732,2.046753,0.211423,0.06299,71.98498,1.226167,0.100365,0.036687,0.456415,0.532977,0.291174,2.351577,0.848096,4.900126,0.315083,0.115652,71.790651,5.559262,0.067597,0.167695,1.75383,,0.681057,0.138536,0.275087,0.030883,0.132695,135.127605,72.128265,0.693727,1.385089,76.612539,0.143863,0.068081,2.20709,0.363769,0.166874,1.103062,1.380997,23396.31216,0.091919,0.269555,0.905725,,9.814225,7.722884,77.55675,4.747442,2.036814,0
C12885,C12885,-0.008163,0.378317,0.219119,2.209216,-13.458999,,0.067095,2.060222,1.10416,0.56843,0.087474,-0.009632,0.111443,0.036459,746.021511,0.51381,9.01096,0.00987,0.041425,,1.049124,0.103044,0.025336,0.091333,0.678432,0.405772,-208.559646,-0.335503,4.15408,0.073726,-0.015411,59.455015,6.389033,3.99452,0.00714,1.060721,,0.611657,0.040762,0.112754,2.975663,0.042641,133.751734,62.309368,,2.272557,,-0.051572,-0.001017,0.771474,0.266106,0.12053,6.678456,6.313967,5498.465714,-0.001059,0.04835,0.917043,,,6.835114,47.740425,8.218649,5.358431,0
C10611,C10611,0.173355,0.143634,0.092667,2.168965,-73.683672,0.215979,0.056816,4.002174,1.016003,0.575465,0.136525,0.915236,0.050593,0.214719,4848.254443,0.845306,6.574605,0.171386,0.087324,80.370898,1.157475,,0.020857,0.481526,0.687743,1.219105,,-0.03356,4.429479,0.300532,0.147788,100.078054,9.614913,-0.580481,0.076954,2.6122,,0.555295,0.061156,-0.022284,0.349483,,75.558179,24.65968,1.498706,1.260986,67.534285,0.120429,-0.000794,1.744783,0.141306,0.168246,1.426439,2.981703,1841.924037,0.118005,0.261608,0.980537,,10.384775,12.595155,94.269076,8.041828,-5.420348,0
C10946,C10946,0.27035,0.251394,0.39381,2.838594,118.662829,,0.130484,3.894016,1.289859,0.811212,0.294465,1.037753,0.268082,0.165746,351.753869,1.044689,7.471488,0.246431,0.214991,62.704871,1.134199,0.283491,0.093261,,0.587843,1.188513,32.941315,4.11109,4.382404,0.007732,0.095297,64.768482,6.515974,1.796158,0.278608,1.19066,,0.866478,0.119355,0.972018,0.048591,0.088358,100.209868,55.372545,-2.679072,1.51682,64.989539,0.097455,0.177852,2.051381,0.166897,0.151534,0.911753,4.273006,9474.434496,0.205381,0.243026,0.786449,,15.996286,6.906398,51.461301,11.913894,1.835196,0
C12224,C12224,0.252851,0.079047,0.461725,12.548062,157.542162,,0.140595,7.241832,1.586599,0.790426,0.26722,2.55307,0.148578,0.097714,270.185103,1.901586,16.377261,0.136936,0.157216,109.677653,1.024532,,0.116684,0.133636,0.740556,2.949752,,3.496438,4.489894,-0.205758,0.06707,32.298611,7.988586,2.943188,0.146932,1.026036,,0.828488,0.125613,3.788712,0.023073,,138.432887,73.570186,0.175543,4.627001,71.675613,0.21844,0.158171,1.310692,0.141131,0.08532,2.176726,4.25739,13672.51458,0.076757,0.193127,0.913912,,7.966398,5.395545,24.649049,12.98112,6.193581,0
C11574,C11574,0.19278,0.602811,0.305593,1.953117,4.954631,,0.057807,1.572822,2.808191,0.421408,0.141462,0.671193,0.042308,0.058466,570.14308,0.316281,1.741565,-0.018994,0.078016,18.655102,1.270479,,-0.007991,0.228913,0.433319,0.807096,,3.726553,3.47103,0.133421,0.103947,45.897777,6.379217,5.395105,-0.004403,2.962287,,0.443702,0.020043,0.220403,0.164579,,74.788829,59.390471,-10.302427,1.914542,26.110966,-0.098779,0.030597,1.94075,0.409459,0.156346,0.853591,3.790046,801.42672,-0.011349,0.123534,0.910371,,89.962618,5.824454,50.671857,9.580951,1.245602,0
C10484,C10484,0.121615,0.53762,0.088316,2.73613,-79.79821,,-0.036407,1.256401,1.537855,0.675301,0.097026,0.48039,0.045659,-0.008028,-4156.798899,1.05292,1.873105,0.125666,0.030436,,,,0.049562,,0.15538,-0.200219,,,3.331041,0.180774,-0.025151,94.649996,5.641171,2.630657,0.124774,1.24061,,0.751526,0.000391,1.115358,0.936632,,178.423896,79.129374,,2.705533,,0.059884,0.022839,2.302828,0.564364,0.158945,,,140.206818,0.074834,-0.365447,0.995922,,,4.05183,80.635069,6.55844,,0
C15683,C15683,-0.095874,0.608812,-0.15862,0.764732,-115.195536,,-0.065615,0.606963,1.08602,0.394862,-0.062628,0.080071,0.073602,-0.056028,-2130.669036,-0.053006,2.373079,-0.049261,-0.080198,74.483109,,-0.064708,0.00557,0.348069,0.515629,0.051928,,-0.151502,4.053613,0.667975,-0.058538,108.826091,4.272438,1.582209,-0.070549,2.123556,,0.517738,-0.03778,0.336738,1.156006,-0.064922,117.444674,20.353077,-2.534223,0.401892,42.293911,,,0.957227,0.609067,0.223521,0.41297,1.180554,-1195.673576,0.054735,-0.03474,1.081335,,19.432475,13.351327,97.869644,5.16411,1.534759,1
C12724,C12724,-0.117806,0.729733,0.136187,2.185859,17.605405,,0.171524,0.744562,3.070208,0.335923,0.210209,-0.203743,-0.012774,0.182949,-1959.41132,-0.312881,3.068913,0.058758,0.100013,,,,0.096924,,0.248671,0.608513,,,2.948517,0.234128,-0.05832,126.222418,3.608071,4.288474,-0.087422,3.042982,,0.363432,-0.043297,0.105381,0.227341,,81.14247,63.90107,,1.051288,,0.099808,-0.012731,1.981877,0.454816,0.308181,,,9.475221,0.150163,-0.373041,1.030399,,,8.695297,45.993938,4.213588,,0
C15468,C15468,-0.007527,0.372243,0.289007,2.932738,36.305062,,0.039876,-1.904371,1.66554,0.467103,0.009272,2.167664,0.032842,0.175582,3597.639677,1.033384,6.194581,0.227099,0.095222,,1.220201,,0.064525,,0.659797,2.258273,,3.565667,3.082991,0.274567,0.052186,75.675526,11.222505,10.489477,0.049188,2.304669,,0.614334,0.090618,2.804866,,,182.618063,43.590169,,2.940555,,,,4.974706,0.118801,0.260406,2.676037,2.605742,950.687183,0.155083,0.30921,0.830678,,,9.966749,72.936838,4.937494,57.778577,0
C13890,C13890,0.105218,0.368361,0.174595,0.922132,-40.968324,,0.056811,2.038997,0.968498,0.679744,0.17223,-0.02653,0.080672,0.136505,2055.229136,0.146329,3.393686,0.120878,-0.013605,62.915741,1.29764,0.016225,0.026267,0.036759,0.288995,0.494351,,-0.097732,4.596482,0.3392,-0.018472,113.052793,5.543342,0.156092,0.042045,1.958462,,0.469615,0.071583,0.346072,0.065665,0.040979,86.350859,32.965268,1.020221,1.013995,54.909887,-0.003256,-0.026893,1.045697,0.383273,0.160689,0.59707,1.221627,2812.936686,0.043558,-0.119863,0.9245,,6.584812,12.982306,67.697242,10.643012,6.24765,0
C12072,C12072,,0.338701,0.302309,2.70189,46.177438,,0.079072,4.06151,0.665948,0.80566,0.160076,0.128959,0.135908,0.034996,-2681.985452,0.600101,2.356752,0.06213,0.149814,92.561499,-0.203885,0.124437,,,0.686459,,,0.320022,5.102305,0.376307,0.035616,148.249753,1.994203,2.041384,0.2178,0.931557,,0.678424,0.197905,0.220135,0.216159,0.092246,114.86577,56.485203,,2.1833,122.763694,,,1.630519,0.152772,0.268239,0.88084,1.306419,8174.496305,0.352649,,0.781085,,30.996496,6.220111,89.393922,5.434527,2.189887,0
C12393,C12393,,0.400786,0.229511,4.582615,-16.076895,,0.136057,0.645997,1.026237,0.69142,0.122933,0.506479,0.098696,0.152813,855.776884,0.830734,3.262479,0.084357,0.147432,60.625425,1.201158,0.174799,,0.170916,0.526757,1.201553,-2.27006,0.273312,4.770978,-0.060955,0.149883,73.013709,7.41477,1.379171,0.116026,1.243692,,0.675116,0.100303,0.499225,0.12216,0.136947,101.021871,55.358336,,1.290759,81.143005,0.085178,0.024796,0.473704,0.123258,0.145116,0.868876,1.436175,10966.0961,0.047731,,0.861661,,6.563837,8.697646,54.072457,9.179575,1.653645,0
C15514,C15514,0.091876,0.644261,-0.207644,0.970597,-107.896468,,0.009776,0.302439,1.060676,0.155907,0.05032,-0.095597,0.057923,0.037669,-2962.641053,0.12911,1.58583,0.026595,0.038435,44.063877,1.453025,,-0.014366,0.207767,0.432141,0.144953,,-0.059758,4.700575,0.706404,-0.051101,100.039246,3.236802,0.455464,0.017673,0.931965,,0.534774,0.008811,-0.006918,1.190153,,80.303741,49.106011,0.811451,0.562482,24.150744,0.034683,-0.044089,0.641462,0.501948,0.424644,0.434555,0.51124,-899.621783,0.020588,0.492338,0.907974,,-22.31158,6.588053,96.333256,4.379413,0.900536,1
C11207,C11207,0.077926,0.316665,0.486323,3.098241,137.488228,,0.311728,6.446559,1.290472,0.749528,0.133653,2.07553,0.141552,0.139113,1031.050743,0.813225,6.22215,0.132898,0.222395,57.892882,1.295424,0.231493,0.065931,0.422068,0.786975,0.86241,-124.522207,2.127388,4.57444,0.027123,0.094972,52.186187,5.399617,2.233433,0.157302,1.732924,,0.809013,0.081729,0.501844,0.006389,0.152218,106.831229,54.646861,2.003886,3.086329,51.974141,0.068305,0.095567,1.866925,0.224275,0.092252,3.3272,3.224929,20898.7853,0.14542,0.156113,0.788296,,10.345404,4.324954,58.211555,12.180136,0.933741,0
C13849,C13849,0.097778,0.31508,0.324943,1.97781,8.153497,,0.024459,1.040829,1.065656,0.637863,0.084509,0.148222,0.07903,0.046672,-1273.001378,0.404091,2.85977,0.084034,0.011799,49.018801,1.286374,0.078609,0.035949,0.038659,0.43651,0.280726,,0.06558,4.620723,0.429585,0.053602,131.725505,3.509659,0.461504,0.091687,1.890922,,0.473726,0.019933,-0.015417,0.020375,0.016789,145.36895,70.45931,0.214424,1.179755,37.04409,0.00633,0.039676,1.150955,0.257359,0.273958,1.471763,0.547895,13242.42802,0.066243,0.205107,0.97638,,22.212052,4.443969,82.029567,3.14958,10.975563,0
C14081,C14081,0.0504,0.888735,0.128969,1.231771,-198.320292,,-0.032858,0.245846,1.321972,0.223569,0.087827,0.068659,0.040946,0.040691,-2934.851532,0.068399,1.148526,-0.098143,0.05183,226.766557,1.288845,0.068329,-0.051362,-0.025648,0.112434,-0.127096,3.333711,8.128519,4.239468,1.141671,-0.104383,143.049972,2.284552,2.10789,0.075789,1.800928,,0.257202,0.058932,0.019172,-1.364011,0.056164,364.007124,222.940043,-6.34481,0.655611,205.059672,-0.081917,-0.038709,1.136541,0.692322,1.321128,2.576,-9.280311,-1140.454813,0.00703,-0.15785,0.959258,,20.785637,4.379052,303.90704,0.662667,31.665579,0
C11407,C11407,,0.453261,0.137911,3.438854,-19.822719,,0.112708,2.270672,1.098355,0.660998,0.157705,0.791974,0.148129,0.107208,2876.092208,0.086748,4.421098,0.166462,0.067149,37.135123,1.274621,,,0.334091,0.762371,0.978737,,0.264737,4.724043,0.321948,0.162751,77.922121,5.45856,0.657794,0.055392,1.338014,,0.790593,0.034762,0.310104,0.528145,,99.611135,79.652154,,1.184626,49.181498,0.083955,0.097941,1.33277,0.195924,0.238781,1.481661,1.278581,9988.435308,0.097859,,0.848655,,29.351617,8.006342,63.633415,5.093609,3.05981,0
C13345,C13345,-0.032169,0.426702,0.329522,1.581894,-1.639381,,-0.036231,0.591721,2.168262,0.521763,-0.001587,0.007776,0.029707,0.036234,954.270635,0.203888,1.720771,0.072082,0.038603,89.808939,,0.120694,0.023324,,0.134192,0.276857,9.305051,4.0756,3.952767,0.389737,-0.016103,99.755124,4.796773,3.288304,0.028072,1.526489,,0.471179,0.030032,0.158389,0.101149,0.067726,111.61702,66.360743,0.299742,0.658528,92.946673,0.072629,0.019224,1.350478,0.491431,0.260297,0.927177,0.405714,2691.256565,-0.010993,0.214765,0.946887,,8.865311,5.024347,62.280796,3.174573,20.398502,0
C15858,C15858,,1.055303,-0.181807,0.878828,-4.649277,,-0.11405,-0.191054,1.181247,0.495224,-0.15277,-0.223988,-0.154902,-0.232483,2090.382045,0.110225,0.979282,-0.120569,-0.130831,,,0.072306,,,0.247126,0.131727,,-3.993688,3.026327,0.176907,0.070397,203.076259,4.159485,3.20795,0.078266,0.857706,,0.038091,-0.46633,0.434844,1.362673,-0.185748,117.601143,140.979862,,0.797231,,-0.091903,-0.197804,0.431964,0.693956,0.65695,-0.263606,-2.160423,-251.383635,-0.175329,,1.10461,,,5.242612,263.684366,1.313375,14.270897,1
C10003,C10003,0.117801,0.148924,0.3146,2.86037,14.29024,,0.127768,3.805472,1.029147,0.560671,0.107136,0.552376,0.192083,0.070165,335.204822,0.242653,8.270941,0.128511,0.097748,38.685236,1.332999,0.122986,0.069773,0.272364,0.705767,1.078768,1.820847,2.319542,4.767997,0.17555,0.109164,83.771264,9.263235,0.097616,0.108447,1.357175,,0.752189,0.086915,1.613164,0.049109,0.126887,114.583653,116.42788,2.31664,4.484165,64.875359,0.120567,0.091782,2.401749,0.294344,0.131207,4.655848,0.464144,25776.51579,0.109498,0.155207,0.923416,,33.768393,6.497194,69.534428,8.910684,6.517075,0
C13774,C13774,0.105839,0.480558,0.165438,1.688505,30.56226,,0.260789,0.535925,3.566583,0.559761,0.28216,0.379231,0.027899,0.292013,823.021845,0.682048,3.073407,0.10462,0.035442,,1.629667,,0.030631,0.377656,0.44347,0.613671,,9.172015,3.460619,0.062287,0.045758,38.654283,5.540645,6.369513,0.233015,3.853946,,0.613729,0.042957,0.041254,0.339639,,82.822897,42.672656,,2.078125,,0.238158,0.005624,1.813739,0.450831,0.162296,5.109105,9.052429,851.129771,0.020925,0.071349,0.979646,,,11.854382,58.592264,10.38837,61.47512,0
C14646,C14646,0.05108,0.466447,0.156032,0.808837,-37.533996,,0.089045,0.72958,2.031468,0.28251,0.107149,0.209729,0.018141,0.080154,2206.024321,0.235118,2.59317,0.043827,0.036228,25.835292,1.531237,0.118173,0.015616,,0.406149,0.274301,-53.6382,2.019455,3.628606,0.382975,0.027909,119.034369,5.57323,4.686826,-0.02362,2.371895,,0.216596,0.051713,-0.001865,0.499256,0.010062,115.349591,84.685022,0.675513,0.881748,2.430781,-0.025163,0.023877,1.598275,0.726608,0.189822,1.707315,2.954805,18.780429,0.054482,-0.973483,0.999349,,52.345437,3.057339,83.325412,4.47237,15.372701,0
